@relation trainingData
@attribute im numeric
@attribute iDir numeric
@attribute i!! numeric
@attribute ig numeric
@attribute ij numeric
@attribute iC numeric
@attribute iks numeric
@attribute ikf numeric
@attribute io numeric
@attribute ie0 numeric
@attribute ie1 numeric
@attribute ie2 numeric
@attribute label {truetruetruetruetruetrue,falsetruetruetruetruetrue,truefalsetruetruetruetrue,falsefalsetruetruetruetrue,truetruefalsetruetruetrue,falsetruefalsetruetruetrue,truefalsefalsetruetruetrue,falsefalsefalsetruetruetrue,truetruetruefalsetruetrue,falsetruetruefalsetruetrue,truefalsetruefalsetruetrue,falsefalsetruefalsetruetrue,truetruefalsefalsetruetrue,falsetruefalsefalsetruetrue,truefalsefalsefalsetruetrue,falsefalsefalsefalsetruetrue,truetruetruetruefalsetrue,falsetruetruetruefalsetrue,truefalsetruetruefalsetrue,falsefalsetruetruefalsetrue,truetruefalsetruefalsetrue,falsetruefalsetruefalsetrue,truefalsefalsetruefalsetrue,falsefalsefalsetruefalsetrue,truetruetruefalsefalsetrue,falsetruetruefalsefalsetrue,truefalsetruefalsefalsetrue,falsefalsetruefalsefalsetrue,truetruefalsefalsefalsetrue,falsetruefalsefalsefalsetrue,truefalsefalsefalsefalsetrue,falsefalsefalsefalsefalsetrue,truetruetruetruetruefalse,falsetruetruetruetruefalse,truefalsetruetruetruefalse,falsefalsetruetruetruefalse,truetruefalsetruetruefalse,falsetruefalsetruetruefalse,truefalsefalsetruetruefalse,falsefalsefalsetruetruefalse,truetruetruefalsetruefalse,falsetruetruefalsetruefalse,truefalsetruefalsetruefalse,falsefalsetruefalsetruefalse,truetruefalsefalsetruefalse,falsetruefalsefalsetruefalse,truefalsefalsefalsetruefalse,falsefalsefalsefalsetruefalse,truetruetruetruefalsefalse,falsetruetruetruefalsefalse,truefalsetruetruefalsefalse,falsefalsetruetruefalsefalse,truetruefalsetruefalsefalse,falsetruefalsetruefalsefalse,truefalsefalsetruefalsefalse,falsefalsefalsetruefalsefalse,truetruetruefalsefalsefalse,falsetruetruefalsefalsefalse,truefalsetruefalsefalsefalse,falsefalsetruefalsefalsefalse,truetruefalsefalsefalsefalse,falsetruefalsefalsefalsefalse,truefalsefalsefalsefalsefalse,falsefalsefalsefalsefalsefalse,}
@data
2,8,0,1,1,0,0,0,6,0,0,64,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,6,0,0,64,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,6,0,0,64,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,64,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,64,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,64,falsefalsefalsefalsefalsefalse
2,2,1,0,1,0,0,0,6,0,0,64,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,4,0,0,8,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,0,0,0,8,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,0,0,0,0,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,0,0,0,0,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,0,1,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,0,1,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,6,0,0,0,falsefalsefalsefalsefalsefalse
2,0,1,1,0,0,0,0,6,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,4,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,4,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,4,truefalsefalsefalsefalsefalse
2,3,1,1,1,0,0,0,6,0,0,4,truefalsefalsefalsefalsefalse
2,3,1,1,1,0,0,0,6,0,0,4,falsefalsefalsefalsefalsefalse
2,3,1,1,1,0,0,0,6,0,0,5,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,5,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,6,0,0,20,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,6,0,0,20,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,6,0,0,6,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,6,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,6,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,6,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,0,6,falsefalsefalsefalsefalsefalse
2,2,1,0,1,0,0,0,6,0,0,6,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,4,0,0,66,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,0,0,0,24,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,0,0,0,9,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,0,0,8,1,falsefalsefalsefalsefalsefalse
2,2,1,0,1,0,0,0,0,0,8,1,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,0,0,8,1,falsefalsefalsefalsetruefalse
2,0,1,0,1,0,0,0,0,0,64,1,falsefalsefalsefalsetruefalse
2,0,1,0,1,0,0,0,0,0,4,16,falsefalsefalsefalsetruefalse
2,0,1,0,1,0,0,1,0,0,4,0,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,4,0,4,0,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,6,0,4,0,falsefalsefalsefalsefalsefalse
2,0,1,1,0,0,0,0,6,0,4,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,4,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,4,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,4,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,4,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,4,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,4,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,4,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,6,0,4,0,truefalsefalsefalsefalsefalse
2,3,1,1,1,0,0,0,6,0,4,0,truefalsefalsefalsefalsefalse
2,3,1,1,1,0,0,0,6,4,0,0,truefalsefalsefalsefalsefalse
2,3,1,1,1,0,0,0,4,0,4,0,truefalsefalsefalsefalsefalse
2,3,1,1,1,0,0,0,4,0,4,0,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,4,0,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,4,0,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,4,0,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,4,0,truefalsefalsefalsefalsefalse
2,7,0,0,1,0,0,0,4,0,4,0,truefalsefalsefalsefalsefalse
2,7,0,0,1,0,0,0,6,0,4,0,truefalsefalsefalsefalsefalse
2,7,0,0,1,0,0,0,6,0,4,0,truefalsefalsefalsefalsefalse
2,7,0,1,0,0,0,0,4,0,4,0,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,4,0,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,4,0,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,4,0,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,0,4,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,0,4,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,0,4,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,0,4,truefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,0,0,0,4,falsetruefalsefalsefalsefalse
2,3,0,1,1,0,0,0,0,0,0,4,falsetruefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,0,4,falsetruefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,0,4,falsetruefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,0,4,falsefalsefalsefalsefalsefalse
2,3,0,1,1,0,0,0,4,0,0,4,falsefalsefalsefalsefalsefalse
2,2,0,0,1,0,0,0,4,0,0,4,falsefalsefalsetruefalsefalse
2,2,0,0,1,0,0,0,0,0,0,4,falsefalsefalsetruefalsefalse
2,2,0,0,1,0,0,0,0,0,0,4,falsefalsefalsetruefalsefalse
2,2,0,0,1,0,0,0,0,0,0,4,falsefalsefalsetruefalsefalse
2,2,0,0,1,0,0,0,0,0,4,0,falsefalsefalsetruefalsefalse
2,2,0,0,1,0,0,0,0,0,4,0,falsefalsefalsetruefalsefalse
2,2,0,0,1,0,0,0,0,0,64,0,falsefalsefalsetruefalsefalse
2,2,0,0,1,0,0,0,0,0,64,0,falsefalsefalsetruefalsefalse
2,0,0,0,1,0,0,0,0,0,64,0,falsefalsefalsetruefalsefalse
2,0,0,0,1,0,0,0,0,0,4,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,4,0,falsefalsefalsefalsetruefalse
2,0,0,0,1,0,0,0,0,0,4,0,falsefalsefalsefalsetruefalse
2,0,0,0,1,0,0,0,0,0,4,0,falsefalsefalsefalsetruefalse
2,0,0,0,1,0,0,1,0,0,0,0,falsefalsefalsefalsetruefalse
2,0,0,0,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,1,0,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,5,0,0,1,0,0,0,4,0,0,0,falsetruefalsetruefalsefalse
2,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsetruefalsefalse
2,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsetruefalsefalse
2,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsetruefalsefalse
2,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsetruefalsefalse
2,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsetruefalsefalse
2,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsetruefalsefalse
2,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsetruefalsefalse
2,4,0,0,1,0,0,0,0,0,0,8,falsetruefalsetruefalsefalse
2,4,0,0,1,0,0,0,0,0,0,8,falsetruefalsetruefalsefalse
2,4,0,0,1,0,0,0,0,0,0,8,falsetruefalsefalsefalsefalse
2,4,0,0,1,0,0,0,4,0,0,8,falsetruefalsefalsefalsefalse
2,4,0,0,1,0,0,0,4,0,0,8,falsetruefalsefalsefalsefalse
2,4,0,1,0,0,0,0,4,0,0,8,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,8,4,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,8,0,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,8,0,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,8,0,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,8,0,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,8,0,4,falsefalsefalsefalsetruefalse
2,1,0,1,1,0,0,0,0,8,0,4,falsefalsefalsefalsetruefalse
2,1,0,1,1,0,0,0,0,8,0,4,falsefalsefalsefalsetruefalse
2,1,0,1,1,0,0,0,0,8,0,4,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,8,0,4,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,8,0,0,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,8,0,0,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,8,0,0,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,8,0,0,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,8,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,0,8,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,0,0,8,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,0,0,8,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,0,8,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,0,8,0,0,falsefalsefalsefalsetruefalse
2,8,0,1,1,0,0,0,0,8,0,8,falsefalsefalsefalsetruefalse
2,8,0,1,1,0,0,0,0,8,0,8,falsefalsefalsefalsetruefalse
2,8,0,1,1,0,0,0,0,8,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,0,8,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,0,8,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,0,0,8,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,0,0,8,64,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,0,0,8,64,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,0,0,8,64,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,8,4,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,8,4,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,8,4,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,0,0,8,4,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,0,0,8,64,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,0,0,8,8,falsefalsefalsetruefalsefalse
2,2,1,0,1,0,0,0,0,0,8,8,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,0,0,8,8,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,0,0,8,64,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,0,0,8,64,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,0,0,12,0,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,0,0,12,0,falsefalsefalsefalsefalsefalse
2,0,1,1,0,0,0,0,0,0,72,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,72,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,72,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,64,8,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,8,8,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,1,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
2,1,1,1,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
2,1,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,1,1,1,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,0,1,0,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,0,1,1,0,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
2,8,1,1,0,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
2,8,1,1,0,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
2,8,1,1,0,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
2,8,1,1,0,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
2,8,1,1,0,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
2,8,1,1,0,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
2,8,1,1,0,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
2,8,1,1,0,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,0,0,8,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,0,0,8,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,0,0,8,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,1,0,0,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
2,4,0,0,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,4,0,0,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,4,0,1,0,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsetruefalse
2,1,0,1,1,0,0,0,4,0,8,8,falsefalsefalsefalsetruefalse
2,1,0,1,1,0,0,0,4,0,8,8,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,8,8,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,8,8,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,8,8,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,8,8,falsefalsefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,8,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,8,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,8,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsetruefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsetruefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsetruefalse
2,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
